Rk,Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,Date_of_Birth,Goals_per_90,Shot_Accuracy,Goal_Conversion_Rate
465 II,Pablo Sarabia,ESP Sr.,"MF,FW Jr.",Wolves II,30.410609032837613,19.697479924487393,4.027088346984844,36.97543831243868,13.164880418625028,38.29451480838128,2.74952963068449,0.7847355755924085,0.0542070824184373,0.1478651804958747,22.272725480997728,6.8475631819321245,2.019874898773133,2.2026447919127254,4.34646482354585,2.9614041157997124,0.076216095353301,-1.0399173673793958,,0.20444688165304198,35.60439313087551,10.891252492955887
524,Alejo Véliz,ARG,FW,Tottenham,20.0,0.6,1.0,2.0,1.0,50.0,3.6,1.8,0.5,1.0,8.9,0.0,0.0,0.0,0.2,0.2,0.12,0.8,,1.6666666666666667,50.0,50.0
80 II,Hugo Bueno,ESP II,"DF,MF Sr.",Wolves Jr.,17.585584000897317,6.100885139956129,0.0,4.284805047253771,0.0,0.0,0.6890655364572079,0.0,0.0,0.2930031659797224,19.044681203371,0.0,0.0,0.0,0.1674193089102902,0.212898478316926,0.063362371159391,-0.1658769544001154,,0.0,0.0,0.0
301 Sr.,Giovani Lo Celso Sr.,ARG Sr.,MF Jr.,Tottenham Sr.,25.135768194927905,6.041467673471847,1.9656312519504189,9.939589798845752,5.276557712546552,47.45388025176732,2.2452624972493114,1.1269454047688103,0.2167009796567886,0.3912933733761692,23.628633615915653,0.0,0.0,0.0,0.4479480134762577,0.4426106426825749,0.0491169225633536,1.3594461680228238,,0.32535657859786754,53.08627236467343,19.775778394584055
238,Rasmus Højlund,DEN,FW,Manchester Utd,21.0,19.0,7.0,31.0,16.0,51.6,1.63,0.84,0.23,0.44,11.4,0.0,0.0,0.0,6.7,6.7,0.22,0.3,,0.3684210526315789,51.61290322580645,22.58064516129032
128 Sr.,David Datro Fofana II,CIV Sr.,FW Sr.,Burnley,21.046643311122622,7.692731018686888,3.771217411580844,14.714829925153742,10.008679005446876,49.8082349342247,1.618228617338431,1.0442395639388866,0.2472826993485619,0.4705680935902323,17.540121142735767,0.0,0.0,0.0,3.746041162488454,3.330403153673736,0.1963726738237266,0.2975049238870398,,0.4902312848869858,68.01763293463485,25.628685012079348
321 II,Pape Matar Sarr,SEN II,MF Sr.,Tottenham Jr.,24.22631261079673,16.77010935235689,3.4414881777874617,30.120896260573208,13.20139235915414,42.75436732515399,1.9760126638179023,0.7127077318647759,0.0937813806860057,0.2583173876727986,16.23034015014979,0.0,0.0,0.0,2.882999261647156,2.640618617583774,0.0937331866881195,0.0972839509956112,1982-11-05,0.20521560745242196,43.82801974068123,11.425583581628688
316 II,Anthony Martial Sr.,FRA Sr.,FW,Manchester Utd Sr.,27.548182852143775,5.071400093245818,0.9036529591777088,5.841613156590201,4.573508273183353,56.59448057832594,1.23567915577405,0.9318334729340386,0.1928690650250107,0.2582782270380072,13.939113189735334,0.0,0.0,0.0,1.3531618545377644,1.0603991789171152,0.2241932218869474,-0.1619726890862997,,0.17818609113116715,78.29187162151881,15.469236578225914
266 II,Boubacar Kamara II,FRA Sr.,MF Sr.,Aston Villa II,19.575659865313437,21.037235460318,0.0,5.130619497114707,0.9561305122153486,18.4371778119858,0.2401778620290985,0.0487717410723811,0.0,0.0,18.76076524277088,0.0,0.0,0.0,0.0903565006319743,0.0803764451589729,0.029062263031822,-0.0824589715713147,,0.0,18.6357712309994,0.0
123,Mikkel Damsgaard,DEN,MF,Brentford,23.0,5.4,0.0,6.0,3.0,50.0,1.1,0.55,0.0,0.0,16.3,1.0,0.0,0.0,0.8,0.8,0.13,-0.8,,0.0,50.0,0.0
98,Youssef Chermiti,POR,FW,Everton,19.0,0.9,0.0,4.0,1.0,25.0,4.62,1.15,0.0,0.0,13.5,0.0,0.0,0.0,0.5,0.5,0.13,-0.5,,0.0,25.0,0.0
Rk II,Player,N II,Pos,Squad Sr.,25.80574439872657,12.221896622147554,1.732704723899454,15.049887798029594,5.086075281953166,31.144801929744617,1.3964618281447314,0.43306169190365734,0.08967400451277617,0.2930031659797224,16.607032522832604,0.4158278060564607,0.14238310862950987,0.15729279924615147,1.732065452335623,1.610525818608409,0.10167988567006811,-0.018017621712435424,,0.14177052690493092,33.7947720953711,11.513074031862937
79,Jacob Bruun Larsen,DEN,"MF,FW",Burnley,25.0,9.4,4.0,29.0,9.0,31.0,3.07,0.95,0.1,0.33,20.4,9.0,1.0,1.0,3.6,2.8,0.1,0.4,,0.425531914893617,31.03448275862069,13.793103448275861
Rk,Player II,N II,Pos Jr.,Squad Jr.,25.80574439872657,12.221896622147554,1.732704723899454,15.049887798029594,5.086075281953166,31.144801929744617,1.3964618281447314,0.43306169190365734,0.08967400451277617,0.2930031659797224,16.607032522832604,0.4158278060564607,0.14238310862950987,0.15729279924615147,1.732065452335623,1.610525818608409,0.10167988567006811,-0.018017621712435424,1996-03-18,0.14177052690493092,33.7947720953711,11.513074031862937
500,Youri Tielemans II,BEL II,"MF,FW Sr.",Aston Villa,30.080833370624383,14.156892231461756,1.0316596316684632,12.395380113210727,4.639410497376288,34.90880625032436,0.8074166447187542,0.2270466588431614,0.0790780221693767,0.2432164173028339,21.878750074718734,0.0,0.0,0.0,1.0218821070336082,0.9563360183396248,0.1056532305993259,-0.0812483719109195,,0.07287331250397887,37.42854559523919,8.32293662837288
480,Oliver Skipp Sr.,ENG,"MF,FW",Tottenham Jr.,24.58425045017945,7.008197443999025,0.0,2.8638436454007064,1.0292634731919672,36.24931994832227,0.5225052387633262,0.124274791493341,0.0,0.0,12.204191875685666,0.0,0.0,0.0,0.5311691221924045,0.5639508167987323,0.21897518841954,-0.5665766045348066,,0.0,35.93993250451889,0.0
265 Sr.,Sasa Kalajdzic,AUT Jr.,FW,Wolves II,29.938775052926495,1.4950186828691174,2.337240015496723,4.725198108795012,1.7408696985827874,44.31237405456445,2.127713491868615,0.9067860956132768,0.4514847509214186,0.9230064248430698,10.997811909630956,0.0,0.0,0.0,1.0867960771641072,1.1427162788588971,0.2751813386532954,0.9311041474697384,1981-08-11,1.5633517107701178,36.84225843023399,49.46332326567256
30,Cameron Archer,ENG,"FW,MF",Sheffield Utd,22.0,16.1,4.0,29.0,7.0,24.1,1.8,0.43,0.14,0.57,16.2,0.0,0.0,0.0,3.9,3.9,0.14,0.1,,0.24844720496894407,24.137931034482758,13.793103448275861
31,Cameron Archer,ENG,MF,Aston Villa,22.0,0.1,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
119 Sr.,Matheus Cunha,BRA,"FW,MF",Wolves II,19.212658462049703,21.570813009860128,8.640221213008623,63.95113869080032,29.384817703177134,45.99908126742606,2.74621881491368,1.3352263109219715,0.1185730102640647,0.2787848418442027,20.03436628252293,0.0,1.118682873573602,1.126842153278164,7.595353915053055,8.019653931277801,0.1433814754355395,0.7592751957100932,,0.40055148635608373,45.94885768219211,13.510660466553286
237 Sr.,Pierre Højbjerg,DEN Sr.,MF II,Tottenham II,27.89942671860459,12.010558786935972,0.0,14.54188607505498,5.398239337379598,28.19767439510263,1.0206642048576853,0.393389178223169,0.0,0.0,29.07637844542529,1.9565963041296883,0.0,0.0,0.5044446893144685,0.4077370521701339,0.0378587747476604,-0.5015987793377911,,0.0,37.1220026722647,0.0
260,Diogo Jota,POR,FW,Liverpool,27.0,11.6,9.0,36.0,17.0,47.2,3.09,1.46,0.25,0.53,12.5,0.0,0.0,0.0,4.4,4.4,0.12,4.6,1986-02-12,0.7758620689655172,47.22222222222222,25.0
61 Sr.,Philip Billing,DEN,MF II,Bournemouth Sr.,32.35990564805526,14.943609727476575,2.137797479216652,32.391710479977796,7.731305438316191,25.289886016425815,2.227832454886379,0.6238237904343039,0.0768104321990549,0.2672940608782099,19.07598455319637,7.030521809092699,0.0,0.0,2.4947601916855517,2.395125410093354,0.0768824650098579,-0.3469562097571408,,0.1430576358860549,23.86816047610429,6.5998289301149535
219,Antwoine Hackford,ENG,FW,Sheffield Utd,20.0,0.1,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1994-04-28,0.0,,
418,Jaden Philogene Bidace,ENG,FW,Aston Villa,22.0,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
108,Séamus Coleman,IRL,DF,Everton,35.0,4.6,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1986-01-23,0.0,,
108,Séamus Coleman Sr.,IRL Jr.,DF Jr.,Everton,32.2838031730529,5.405151029415458,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
497,Charlie Taylor,ENG,DF,Burnley,30.0,22.6,1.0,10.0,1.0,10.0,0.44,0.04,0.1,1.0,25.8,0.0,0.0,0.0,0.2,0.2,0.02,0.8,,0.04424778761061947,10.0,10.0
231,Aaron Hickey,SCO,DF,Brentford,21.0,7.9,0.0,7.0,1.0,14.3,0.88,0.13,0.0,0.0,25.3,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,,0.0,14.285714285714285,0.0
47,Calvin Bassey Jr.,NGA,DF II,Fulham Sr.,25.152022235585612,19.452274581414724,0.8648637901369519,5.764229522613943,0.9687802078506018,19.174860635262643,0.262054323961774,0.0518649310709053,0.2132752645048105,1.0374928131927117,9.867627451863886,0.0,0.0,0.0,0.3406743160165027,0.2816840570307082,0.0754020054551652,0.7892092596325243,,0.04446080516276838,16.806759759477494,15.003979052949934
415,Đorđe Petrović II,SRB II,GK,Chelsea Jr.,25.476940361540315,13.587463020382542,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
115 Sr.,Philippe Coutinho Sr.,BRA,"MF,FW",Aston Villa,33.29737628085005,0.2888387358589893,0.0,3.4166140262449867,0.9963242571084856,38.84636281353909,11.597305739374884,3.3739800680200287,0.0,0.0,25.690276671267497,0.0,0.0,0.0,0.1036128791281247,0.1123278908276407,0.0484428249814806,-0.1069896229608341,2001-02-22,0.0,29.161159248751638,0.0
432 Sr.,Nathan Redmond Jr.,ENG Jr.,"FW,MF Jr.",Burnley II,34.83448227956961,1.363432877707185,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
496 Sr.,Marcus Tavernier Sr.,ENG Sr.,FW Sr.,Bournemouth Sr.,20.518682117539065,18.336359108479726,2.734936422349449,54.7486065463104,16.79362722400569,31.268714832417952,2.290172639151552,0.7799252060484456,0.0578716090776151,0.2358656713165642,18.654531126075177,3.839514821216476,0.0,0.0,3.7300338640465673,3.84812264957511,0.0731094585707779,-0.7191062222800251,,0.14915373363759363,30.67407242557015,4.995444806501219
255 Jr.,Brennan Johnson,WAL Sr.,FW II,Tottenham II,18.993698428672463,17.39076328132718,4.239169010498195,38.8505840793685,17.96655715630115,40.4998894592039,2.806752134636014,1.003623143556539,0.1344627633714262,0.3413132272385205,13.423274405892414,0.0,0.0,0.0,6.278183634693666,6.616114779167155,0.1871859854696033,-2.999816713576221,,0.24375980179374168,46.24526910482729,10.911467899267425
274,Omari Kellyman,ENG,FW,Aston Villa,18.0,0.2,0.0,1.0,0.0,0.0,6.43,0.0,0.0,0.2930031659797224,20.8,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,,0.0,0.0,0.0
522,Virgil van Dijk,NED,DF,Liverpool,32.0,28.3,2.0,30.0,11.0,36.7,1.06,0.39,0.07,0.18,12.4,1.0,0.0,0.0,2.1,2.1,0.07,-0.1,,0.0706713780918728,36.666666666666664,6.666666666666667
405,Emerson Palmieri,ITA,DF,West Ham,29.0,29.2,1.0,15.0,3.0,20.0,0.51,0.1,0.07,0.33,18.6,0.0,0.0,0.0,1.1,1.1,0.07,-0.1,2004-03-02,0.03424657534246575,20.0,6.666666666666667
318,Emiliano Martínez,ARG Sr.,GK,Aston Villa Jr.,28.179494849856784,31.891746321193672,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1992-08-14,0.0,,
176,Romain Faivre,FRA,"MF,DF",Bournemouth,25.0,0.2,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.2930031659797224,14.3,0.0,0.0,0.0,0.1,0.1,0.14,-0.1,,0.0,0.0,0.0
519 Jr.,Destiny Udogie II,ITA Sr.,DF Sr.,Tottenham Jr.,21.475315198300603,29.752087544247633,2.181404318060122,7.636562556989451,4.333422782576164,48.25390532586683,0.3052543341344492,0.1813130777868478,0.2298580217692018,0.4647313893533352,12.06139016844794,0.0,0.0,0.0,2.522611029946074,2.3010220705570736,0.2559719765160312,-0.4786432477132567,,0.0733193701052376,56.7457249284228,28.565264826693088
471,Matz Sels,BEL,GK,Nott'ham Forest,32.0,10.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
72,Rhian Brewster,ENG,"FW,MF",Sheffield Utd,24.0,3.4,0.0,6.0,3.0,50.0,1.76,0.88,0.0,0.0,23.7,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,,0.0,50.0,0.0
465,Pablo Sarabia,ESP,"MF,FW",Wolves,31.0,16.9,4.0,41.0,14.0,34.1,2.43,0.83,0.05,0.14,19.3,7.0,2.0,2.0,5.2,3.6,0.09,-1.2,,0.2366863905325444,34.146341463414636,9.75609756097561
202,André Gomes,POR,"MF,FW",Everton,30.0,3.8,1.0,7.0,4.0,57.1,1.86,1.06,0.14,0.25,21.7,2.0,0.0,0.0,0.3,0.3,0.04,0.7,,0.2631578947368421,57.14285714285714,14.285714285714285
358,Daniel Muñoz,COL,"DF,MF",Crystal Palace,27.0,9.0,0.0,4.0,0.0,0.0,0.44,0.0,0.0,0.2930031659797224,6.1,0.0,0.0,0.0,0.8,0.8,0.19,-0.8,1988-05-26,0.0,0.0,0.0
554,Yehor Yarmoliuk,UKR,MF,Brentford,20.0,6.8,0.0,9.0,4.0,44.4,1.32,0.59,0.0,0.0,18.1,0.0,0.0,0.0,0.9,0.9,0.1,-0.9,,0.0,44.44444444444444,0.0
43,Valentín Barco,ARG,DF,Brighton,19.0,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
557 II,Illia Zabarnyi Jr.,UKR,DF Jr.,Bournemouth,24.3594295492855,28.758787765638612,0.842375589847765,7.379223496299835,2.294414095570522,29.86518855604306,0.275510967778911,0.0688783380440763,0.1384841161099925,0.5411095577600613,7.912407968624084,0.0,0.0,0.0,1.286516286221106,1.0607224556672166,0.1542147913479344,-0.1117566490084929,,0.02929106736738906,31.092893401602627,11.415504494072547
10,Anel Ahmedhodžić,BIH,DF,Sheffield Utd,25.0,23.4,1.0,16.0,4.0,25.0,0.68,0.17,0.06,0.25,12.5,0.0,0.0,0.0,2.6,2.6,0.16,-1.6,,0.042735042735042736,25.0,6.25
477 II,Fábio Silva Sr.,POR II,FW II,Wolves,17.53259228379463,2.6767392923846804,0.0,6.3411642406552495,2.4106324775040173,44.08629300295319,2.8193427303021785,1.2080662383668592,0.0,0.0,12.66565974519677,0.0,0.0,0.0,1.0404890287610618,0.9754501258718496,0.1344554285506582,-1.1062879096856633,,0.0,38.01561331669467,0.0
347,Aleksandar Mitrović,SRB,FW,Fulham,29.0,0.4,0.0,2.0,1.0,50.0,5.45,2.73,0.0,0.0,11.0,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,,0.0,50.0,0.0
477,Fábio Silva,POR,FW,Wolves,21.0,2.9,0.0,7.0,3.0,42.9,2.39,1.02,0.0,0.0,13.8,0.0,0.0,0.0,1.0,1.0,0.15,-1.0,1998-07-21,0.0,42.857142857142854,0.0
431,Tim Ream,USA,DF,Fulham,36.0,15.7,1.0,1.0,1.0,100.0,0.06,0.06,1.0,1.0,1.3,0.0,0.0,0.0,1.0,1.0,0.96,0.0,,0.06369426751592357,100.0,100.0
545,Neco Williams,WAL,DF,Nott'ham Forest,22.0,15.8,0.0,9.0,1.0,11.1,0.57,0.06,0.0,0.0,21.8,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,,0.0,11.11111111111111,0.0
203,João Gomes,BRA,MF,Wolves,23.0,23.1,2.0,20.0,6.0,30.0,0.87,0.26,0.1,0.33,19.4,0.0,0.0,0.0,1.3,1.3,0.07,0.7,,0.08658008658008658,30.0,10.0
14 Jr.,Manuel Akanji Jr.,SUI Jr.,"DF,MF",Manchester City II,26.648986591640092,21.31861551375821,2.2286674669134867,9.499270504373746,3.4807974477347337,32.022843694416565,0.5192215433616437,0.206876081801656,0.2095533371143948,0.4072141954444359,20.96101087001643,0.0,0.0,0.0,1.014222574595442,0.8063935406289752,0.0802806458197733,0.960314714008124,,0.1045409100546511,36.64278689749988,23.461459128754594
394,Frank Onyeka,NGA,MF,Brentford,26.0,12.8,0.0,21.0,8.0,38.1,1.64,0.63,0.0,0.0,17.7,0.0,0.0,0.0,1.9,1.9,0.09,-1.9,,0.0,38.095238095238095,0.0
355,Divin Mubama,ENG,FW,West Ham,19.0,0.9,0.0,1.0,0.0,0.0,1.13,0.0,0.0,0.2930031659797224,12.5,0.0,0.0,0.0,0.1,0.1,0.15,-0.1,,0.0,0.0,0.0
399 Jr.,William Osula Sr.,DEN Jr.,FW II,Sheffield Utd Sr.,23.756923985526026,9.700031798607542,0.0,22.15903222964075,6.345196759095628,29.8509358423656,2.646932355676704,0.7770969624109313,0.0,0.0,15.357321916749637,0.0,0.0,0.0,1.8706916884233336,1.8601647747045087,0.0789355365706402,-1.6763189552961753,1983-12-15,0.0,28.634809920119412,0.0
421 Sr.,Nick Pope II,ENG II,GK Sr.,Newcastle Utd II,26.470032701081056,15.896800385585417,0.0,0.8024412186249804,0.0,0.0,0.0577518892226011,0.0,0.0,0.2930031659797224,16.790700923123076,0.0,0.0,0.0,0.0,0.0,0.0350101945332654,0.0,,0.0,0.0,0.0
58,Luke Berry,ENG II,"MF,DF Jr.",Luton Town,35.99756801794642,1.790216168802693,1.117708332328576,4.697695034773986,1.102294207958546,29.75459192968983,2.5185989188361178,0.5228839608350324,0.2554734092899181,1.1349227151293202,10.635151028176344,0.0,0.0,0.0,0.4305616134811119,0.4471141620501321,0.1430227409343707,0.5662192400747164,2004-12-29,0.6243426642024498,23.464575707851996,23.792696717324283
29,Oliver Arblaster Sr.,ENG Jr.,MF Jr.,Sheffield Utd Jr.,20.74060897664986,4.575030921493066,0.0,1.1362366562248931,1.1137890185270842,114.87389966171672,0.1926941067233021,0.2782216168663225,0.0,0.0,13.36731218167385,0.0,0.0,0.0,0.0,0.0,0.0434564113872102,0.0,,0.0,98.02438712262722,0.0
447,Jack Robinson,ENG,DF,Sheffield Utd,30.0,28.8,1.0,11.0,5.0,45.5,0.38,0.17,0.09,0.2,12.0,0.0,0.0,0.0,1.1,1.1,0.1,-0.1,,0.034722222222222224,45.45454545454545,9.090909090909092
29,Oliver Arblaster,ENG,MF,Sheffield Utd,19.0,4.1,0.0,1.0,1.0,100.0,0.24,0.24,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,,0.0,100.0,0.0
413,Andreas Pereira,BRA II,MF Sr.,Fulham,26.380319345103988,25.30232162615742,1.032307074166727,44.476484532480455,12.636686625015834,24.388030902379143,1.52283398628928,0.4272376476812312,0.0198333912458103,0.0933430524977039,25.299442022788433,6.86843890879711,0.0,0.0,2.247047768181939,2.8599255653842968,0.0718491032712341,-1.8896917902663304,,0.04079890728681328,28.41206259408265,2.321017690624469
324 Jr.,Alex Matos Jr.,ENG II,MF,Chelsea Sr.,22.229437076610736,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
171,Maxime Estève,FRA,DF,Burnley,21.0,9.1,0.0,5.0,0.0,0.0,0.55,0.0,0.0,0.2930031659797224,18.3,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,1991-08-15,0.0,0.0,0.0
59,Beto,GNB,FW,Everton,26.0,9.2,3.0,37.0,10.0,27.0,4.03,1.09,0.08,0.3,15.0,0.0,0.0,1.0,5.5,4.7,0.13,-2.5,1990-09-11,0.32608695652173914,27.027027027027028,8.108108108108109
222 Jr.,Luke Harris,WAL,MF Jr.,Fulham II,19.67230172835543,0.6786853834351032,0.0,0.8594537326983718,0.943936305275271,80.99034646376997,1.4100559065692817,1.0369403594038251,0.0,0.0,11.5784681042262,0.0,0.0,0.0,0.2824363457864458,0.3285921000816373,0.2312537327499749,-0.3537292208416054,,0.0,109.82979878528826,0.0
469 Jr.,Jeffrey Schlupp II,GHA,"FW,MF II",Crystal Palace,34.588310048139206,12.847669598805592,1.1111712279253916,15.597072061297482,9.301027321076338,56.282792155661966,1.3116207574865923,0.6205746318067374,0.0584187334691218,0.0866209490347883,16.737223261077432,0.0,0.0,0.0,1.7426454249845873,1.962722775112121,0.0934070792510724,-0.7888019377609109,,0.08648815408739137,59.6331624584583,7.124229621806055
532,Odisseas Vlachodimos,GRE,GK,Nott'ham Forest,29.0,5.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
132,Kevin De Bruyne Sr.,BEL Sr.,MF Jr.,Manchester City,36.42355002404483,6.009433599223575,2.6084419697300354,17.697453284550626,5.560472884511537,24.07952125022891,3.355262706985158,0.9242503878342364,0.1255119219772405,0.4735532572088775,22.60529472502937,3.687580678144969,0.0,0.0,1.092038568668186,0.9628597601046032,0.0447905166340293,1.5729034769795305,1980-12-08,0.4340578736184137,31.419621767645356,14.739080972781156
19,Miguel Almirón,PAR,FW,Newcastle Utd,30.0,20.5,3.0,40.0,11.0,27.5,1.95,0.54,0.08,0.27,16.3,0.0,0.0,0.0,4.5,4.5,0.11,-1.5,,0.14634146341463414,27.500000000000004,7.5
159,Jhon Durán,COL,"FW,MF",Aston Villa,20.0,3.8,3.0,14.0,5.0,35.7,3.64,1.3,0.21,0.6,16.2,0.0,0.0,0.0,1.5,1.5,0.11,1.5,,0.7894736842105263,35.714285714285715,21.428571428571427
171,Maxime Estève Jr.,FRA II,DF Jr.,Burnley Jr.,18.85439803819125,10.842950827768725,0.0,4.374080120949875,0.0,0.0,0.4877232415053592,0.0,0.0,0.2930031659797224,21.2738222000621,0.0,0.0,0.0,0.2147518368993275,0.2302369011512696,0.0449634665793746,-0.2321193563452314,1981-04-29,0.0,0.0,0.0
498,Kenny Tete,NED,DF,Fulham,28.0,8.6,1.0,4.0,1.0,25.0,0.46,0.12,0.25,1.0,7.9,0.0,0.0,0.0,0.9,0.9,0.21,0.1,,0.11627906976744186,25.0,25.0
320,Han-Noah Massengo,FRA,"MF,DF",Burnley,22.0,0.2,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
112,Jack Cork Sr.,ENG Jr.,MF Sr.,Burnley Jr.,40.11598212574834,0.2125069720460455,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
149,Jamie Donley,ENG,FW,Tottenham,19.0,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
114,Vladimír Coufal,CZE,DF,West Ham,31.0,29.0,0.0,4.0,1.0,25.0,0.14,0.03,0.0,0.0,21.7,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,,0.0,25.0,0.0
287,Adam Lallana,ENG,MF,Brighton,35.0,8.2,0.0,8.0,2.0,25.0,0.98,0.24,0.0,0.0,18.4,0.0,0.0,0.0,0.5,0.5,0.07,-0.5,,0.0,25.0,0.0
43 Jr.,Valentín Barco,ARG Jr.,DF II,Brighton II,22.29423606425189,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
101,Leon Chiwome,ENG,FW,Wolves,18.0,1.9,0.0,2.0,0.0,0.0,1.03,0.0,0.0,0.2930031659797224,11.2,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,,0.0,0.0,0.0
304 Jr.,Max Lowe II,ENG Sr.,"DF,MF II",Sheffield Utd,27.149502294102646,5.189040853401585,0.0,2.0385232099513124,0.0,0.0,0.4656875583526844,0.0,0.0,0.2930031659797224,8.331376892542613,0.0,0.0,0.0,0.6136411502953119,0.6997621918600387,0.3114704930246686,-0.6107574037430873,,0.0,0.0,0.0
302,Tom Lockyer,WAL,DF,Luton Town,29.0,13.0,1.0,7.0,1.0,14.3,0.54,0.08,0.14,1.0,8.5,0.0,0.0,0.0,1.1,1.1,0.15,-0.1,,0.07692307692307693,14.285714285714285,14.285714285714285
144,Ben Doak II,SCO,FW Jr.,Liverpool II,14.606352522610266,0.2038820224007605,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
496,Marcus Tavernier,ENG,FW,Bournemouth,25.0,22.6,3.0,51.0,15.0,29.4,2.25,0.66,0.06,0.2,20.1,4.0,0.0,0.0,3.8,3.8,0.07,-0.8,,0.1327433628318584,29.411764705882355,5.88235294117647
169 Jr.,Wataru Endo Jr.,JPN,MF II,Liverpool,31.218410326546262,16.08969251473174,0.985402517500463,9.182764771853677,2.127775083018973,23.508176131996116,0.6458478361990077,0.1543917109388296,0.1449534460030922,0.5743866229726203,20.43736327470005,0.0,0.0,0.0,0.3384128085225763,0.2622565147651163,0.0374403838574302,0.7119315111364104,1980-03-07,0.06124433494289759,23.171399201478728,10.73100032487868
512,Boubacar Traoré,MLI,"MF,FW",Wolves,22.0,4.8,0.0,6.0,1.0,16.7,1.24,0.21,0.0,0.0,30.1,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,1982-05-02,0.0,16.666666666666664,0.0
351 II,Kieffer Moore Jr.,WAL II,"FW,MF",Bournemouth II,36.96908339328511,0.9775279068188482,1.1078300976668207,5.789483006357705,2.1359802392732368,26.75498927436206,4.290358542000256,1.7652071326843588,0.1953149503109262,0.5720065892309233,14.476696868670649,0.0,0.0,0.0,1.6505764017669904,1.215615215316815,0.2710565540451879,-0.5670218944572962,,1.1332976684747678,36.89414472635321,19.13521633020185
